time,capture_state,db_find_prev_perfs,db_find_storage_files,init_attrs,process_perfs,process_perfs_tag,unaccounted,total_time
2016-02-02T03:41:04.538793,0.05266451835632324,32.21144223213196,0.49041008949279785,1.371647834777832,11.871733665466309,0.05523490905761719,4.358347177505493,50.41148042678833
2016-02-02T03:41:12.710256,0.05573296546936035,32.547961473464966,0.6642637252807617,2.038071393966675,19.853408575057983,0.05427432060241699,4.256502151489258,59.47021460533142
